match_id,team,opponent,team_score_innings1,toss,ground,result
3403,Australia,Bangladesh,173,bowl,Lord's,0
3404,West Indies,India,125,bat,Lord's,0
3405,West Indies,England,204,bowl,Melbourne Cricket Ground,0
3406,New Zealand,Sri Lanka,145,bat,Melbourne Cricket Ground,0
3407,West Indies,Afghanistan,125,bowl,Dubai International Stadium,1
3408,West Indies,South Africa,181,bowl,Adelaide Oval,0
3409,India,Australia,207,bat,Wankhede Stadium,1
3410,New Zealand,Pakistan,156,bat,Pallekele International Cricket Stadium,1
3411,Afghanistan,West Indies,164,bat,Old Trafford,1
3412,West Indies,Sri Lanka,150,bowl,Pallekele International Cricket Stadium,1
3413,Bangladesh,South Africa,158,bowl,Melbourne Cricket Ground,0
3414,New Zealand,Sri Lanka,217,bat,Gaddafi Stadium,1
3415,India,Bangladesh,180,bat,Adelaide Oval,0
3416,India,Bangladesh,163,bat,Old Trafford,1
3417,England,West Indies,169,bowl,Lord's,0
3418,Pakistan,West Indies,174,bowl,Melbourne Cricket Ground,0
3419,Pakistan,Bangladesh,190,bowl,Adelaide Oval,0
3420,Bangladesh,Sri Lanka,182,bat,Pallekele International Cricket Stadium,1
3421,India,New Zealand,159,bat,Wankhede Stadium,0
3422,India,South Africa,175,bat,Old Trafford,0
3423,Bangladesh,West Indies,180,bowl,Gaddafi Stadium,0
3424,India,Afghanistan,150,bowl,Wankhede Stadium,0
3425,England,South Africa,159,bowl,Eden Gardens,1
3426,West Indies,India,180,bowl,Wankhede Stadium,1
3427,India,Bangladesh,192,bowl,Adelaide Oval,0
3428,Pakistan,South Africa,214,bat,Melbourne Cricket Ground,1
3429,West Indies,Australia,152,bat,Gaddafi Stadium,0
3430,South Africa,India,177,bowl,Lord's,0
3431,South Africa,England,161,bowl,Old Trafford,0
3432,Afghanistan,India,168,bowl,Wankhede Stadium,1
3433,Pakistan,India,158,bowl,Adelaide Oval,1
3434,Bangladesh,West Indies,130,bat,Eden Gardens,0
3435,West Indies,Afghanistan,153,bat,Eden Gardens,0
3436,India,South Africa,175,bowl,Adelaide Oval,1
3437,New Zealand,Australia,162,bat,Melbourne Cricket Ground,1
3438,Pakistan,Australia,153,bowl,SCG,1
3439,England,Australia,177,bat,Dubai International Stadium,1
3440,Pakistan,West Indies,148,bowl,Eden Gardens,1
3441,South Africa,Australia,162,bat,Gaddafi Stadium,0
3442,New Zealand,Pakistan,99,bowl,Lord's,1
3443,England,Afghanistan,186,bowl,Old Trafford,0
3444,India,Sri Lanka,177,bowl,Gaddafi Stadium,0
3445,Pakistan,Afghanistan,125,bowl,Old Trafford,1
3446,South Africa,England,163,bowl,Gaddafi Stadium,0
3447,Afghanistan,New Zealand,186,bowl,Eden Gardens,0
3448,Pakistan,South Africa,149,bat,Adelaide Oval,1
3449,West Indies,Afghanistan,141,bowl,Lord's,1
3450,Pakistan,Afghanistan,157,bat,Lord's,0
3451,Australia,South Africa,91,bat,Eden Gardens,0
3452,Australia,South Africa,173,bowl,Gaddafi Stadium,0
3453,West Indies,Bangladesh,132,bowl,Melbourne Cricket Ground,0
3454,New Zealand,Sri Lanka,183,bowl,Adelaide Oval,0
3455,India,Afghanistan,170,bat,SCG,1
3456,New Zealand,Pakistan,186,bowl,Wankhede Stadium,0
3457,Pakistan,Australia,156,bat,Melbourne Cricket Ground,0
3458,Pakistan,England,159,bat,Eden Gardens,0
3459,Australia,South Africa,133,bat,Melbourne Cricket Ground,1
3460,New Zealand,West Indies,128,bat,SCG,0
3461,Australia,New Zealand,162,bowl,Eden Gardens,0
3462,Pakistan,South Africa,167,bowl,Wankhede Stadium,0
3463,Bangladesh,West Indies,178,bowl,Old Trafford,1
3464,Australia,New Zealand,227,bowl,Wankhede Stadium,0
3465,New Zealand,Bangladesh,118,bowl,Dubai International Stadium,1
3466,South Africa,West Indies,189,bowl,Adelaide Oval,0
3467,Bangladesh,Sri Lanka,133,bat,Adelaide Oval,0
3468,Sri Lanka,Pakistan,207,bowl,Gaddafi Stadium,0
3469,Bangladesh,Afghanistan,167,bowl,Pallekele International Cricket Stadium,0
3470,Pakistan,Afghanistan,160,bat,Eden Gardens,0
3471,Afghanistan,Bangladesh,201,bowl,Wankhede Stadium,0
3472,South Africa,Pakistan,182,bowl,Melbourne Cricket Ground,0
3473,South Africa,Pakistan,167,bat,Adelaide Oval,0
3474,Bangladesh,New Zealand,209,bat,Adelaide Oval,0
3475,Pakistan,Australia,174,bat,Gaddafi Stadium,1
3476,Afghanistan,Sri Lanka,172,bat,Pallekele International Cricket Stadium,0
3477,Sri Lanka,Australia,174,bat,Pallekele International Cricket Stadium,1
3478,West Indies,England,146,bat,Adelaide Oval,0
3479,India,Bangladesh,191,bat,Wankhede Stadium,0
3480,New Zealand,Bangladesh,244,bowl,Wankhede Stadium,0
3481,India,Bangladesh,145,bat,Gaddafi Stadium,0
3482,New Zealand,Australia,161,bowl,Adelaide Oval,1
3483,South Africa,India,183,bat,Eden Gardens,1
3484,South Africa,Afghanistan,163,bat,Pallekele International Cricket Stadium,1
3485,Australia,West Indies,179,bowl,Wankhede Stadium,0
3486,Australia,Bangladesh,149,bat,Wankhede Stadium,1
3487,Sri Lanka,New Zealand,183,bowl,Gaddafi Stadium,1
3488,West Indies,South Africa,147,bowl,Old Trafford,1
3489,New Zealand,Pakistan,153,bowl,Pallekele International Cricket Stadium,1
3490,Sri Lanka,England,144,bat,Eden Gardens,1
3491,West Indies,Bangladesh,199,bowl,Gaddafi Stadium,0
3492,New Zealand,England,177,bowl,Melbourne Cricket Ground,0
3493,West Indies,Australia,206,bowl,Dubai International Stadium,0
3494,Australia,India,155,bowl,Gaddafi Stadium,0
3495,Bangladesh,Australia,173,bowl,Old Trafford,0
3496,Bangladesh,Pakistan,136,bowl,Melbourne Cricket Ground,1
3497,Sri Lanka,England,141,bat,SCG,1
3498,Pakistan,England,167,bat,Gaddafi Stadium,1
3499,South Africa,Australia,178,bowl,Dubai International Stadium,0
3500,India,Australia,134,bowl,Adelaide Oval,0
3501,Afghanistan,Bangladesh,138,bat,Eden Gardens,0
3502,Sri Lanka,New Zealand,183,bat,Eden Gardens,0
3503,South Africa,New Zealand,185,bowl,Eden Gardens,1
3504,India,West Indies,175,bowl,Eden Gardens,1
3505,New Zealand,West Indies,172,bowl,Adelaide Oval,1
3506,Pakistan,Bangladesh,149,bowl,Old Trafford,0
3507,South Africa,Australia,160,bat,Adelaide Oval,0
3508,West Indies,South Africa,156,bowl,Lord's,1
3509,England,Bangladesh,162,bowl,Gaddafi Stadium,0
3510,India,New Zealand,155,bowl,SCG,1
3511,Bangladesh,Australia,172,bat,Adelaide Oval,1
3512,Bangladesh,Afghanistan,202,bowl,Eden Gardens,0
3513,Bangladesh,West Indies,180,bat,Adelaide Oval,0
3514,Afghanistan,Pakistan,189,bowl,Melbourne Cricket Ground,0
3515,India,West Indies,138,bat,Pallekele International Cricket Stadium,0
3516,Afghanistan,England,147,bat,Melbourne Cricket Ground,0
3517,West Indies,England,205,bowl,Pallekele International Cricket Stadium,0
3518,Pakistan,South Africa,155,bat,Wankhede Stadium,0
3519,England,South Africa,170,bowl,Old Trafford,1
3520,West Indies,Afghanistan,162,bat,Adelaide Oval,1
3521,England,Afghanistan,156,bat,Eden Gardens,0
3522,New Zealand,Afghanistan,157,bowl,SCG,1
3523,Australia,Sri Lanka,140,bowl,Eden Gardens,1
3524,Sri Lanka,New Zealand,172,bowl,Wankhede Stadium,1
3525,West Indies,Pakistan,188,bowl,Melbourne Cricket Ground,0
3526,New Zealand,Australia,194,bat,Dubai International Stadium,1
3527,New Zealand,South Africa,149,bat,Gaddafi Stadium,1
3528,England,West Indies,117,bowl,Pallekele International Cricket Stadium,1
3529,New Zealand,Pakistan,163,bowl,Gaddafi Stadium,0
3530,Sri Lanka,England,134,bowl,Pallekele International Cricket Stadium,1
3531,Australia,Afghanistan,163,bat,Adelaide Oval,1
3532,Pakistan,Sri Lanka,133,bat,Melbourne Cricket Ground,0
3533,West Indies,England,148,bowl,Eden Gardens,1
3534,Sri Lanka,England,151,bowl,Lord's,1
3535,Australia,Sri Lanka,132,bowl,Wankhede Stadium,0
3536,Bangladesh,Pakistan,178,bowl,Old Trafford,1
3537,West Indies,India,155,bowl,Wankhede Stadium,1
3538,Australia,India,153,bat,SCG,0
3539,Australia,Bangladesh,159,bowl,Wankhede Stadium,0
3540,England,Sri Lanka,189,bat,Pallekele International Cricket Stadium,1
3541,Pakistan,Afghanistan,168,bat,Old Trafford,1
3542,Pakistan,Australia,181,bowl,Lord's,1
3543,Sri Lanka,Bangladesh,132,bowl,SCG,0
3544,Bangladesh,Pakistan,172,bat,Adelaide Oval,0
3545,India,West Indies,187,bat,Gaddafi Stadium,1
3546,West Indies,New Zealand,143,bowl,Old Trafford,0
3547,Australia,South Africa,182,bowl,Pallekele International Cricket Stadium,1
3548,Afghanistan,West Indies,149,bat,Eden Gardens,0
3549,England,Afghanistan,166,bat,Eden Gardens,0
3550,New Zealand,South Africa,166,bat,Gaddafi Stadium,1
3551,England,India,136,bat,Dubai International Stadium,0
3552,South Africa,Pakistan,196,bat,SCG,1
3553,New Zealand,Afghanistan,156,bat,Dubai International Stadium,1
3554,South Africa,Australia,143,bowl,Wankhede Stadium,1
3555,England,Bangladesh,173,bat,Adelaide Oval,0
3556,New Zealand,India,131,bowl,Gaddafi Stadium,1
3557,Sri Lanka,South Africa,140,bowl,Melbourne Cricket Ground,1
3558,Sri Lanka,Pakistan,145,bat,Old Trafford,0
3559,West Indies,England,173,bat,Dubai International Stadium,1
3560,Sri Lanka,Afghanistan,199,bat,Old Trafford,1
3561,West Indies,Sri Lanka,129,bat,SCG,0
3562,Australia,South Africa,171,bowl,Lord's,0
3563,Australia,Bangladesh,148,bowl,Adelaide Oval,1
3564,Bangladesh,New Zealand,185,bowl,SCG,0
3565,England,India,179,bowl,Dubai International Stadium,0
3566,Sri Lanka,Afghanistan,144,bowl,Melbourne Cricket Ground,1
3567,New Zealand,Sri Lanka,151,bowl,Pallekele International Cricket Stadium,1
3568,West Indies,South Africa,148,bat,Wankhede Stadium,0
3569,India,New Zealand,168,bowl,Adelaide Oval,0
3570,England,Sri Lanka,110,bowl,Lord's,1
3571,Bangladesh,West Indies,198,bowl,Pallekele International Cricket Stadium,0
3572,Sri Lanka,Australia,169,bat,SCG,1
3573,Afghanistan,Sri Lanka,154,bat,Old Trafford,0
3574,Afghanistan,England,192,bat,Old Trafford,1
3575,India,West Indies,189,bat,Adelaide Oval,1
3576,Bangladesh,Sri Lanka,188,bat,Old Trafford,1
3577,Australia,South Africa,142,bowl,SCG,0
3578,West Indies,Afghanistan,135,bat,SCG,0
3579,England,Afghanistan,128,bat,SCG,0
3580,New Zealand,Bangladesh,162,bowl,Eden Gardens,0
3581,Australia,Afghanistan,152,bowl,Dubai International Stadium,1
3582,Pakistan,Australia,134,bowl,Adelaide Oval,1
3583,Sri Lanka,England,144,bat,SCG,0
3584,Australia,West Indies,137,bowl,Dubai International Stadium,1
3585,Bangladesh,West Indies,157,bat,Gaddafi Stadium,0
3586,Bangladesh,India,151,bowl,Old Trafford,1
3587,India,Australia,186,bowl,Gaddafi Stadium,0
3588,India,Sri Lanka,153,bat,Wankhede Stadium,0
3589,New Zealand,Sri Lanka,133,bowl,Pallekele International Cricket Stadium,1
3590,Bangladesh,South Africa,180,bowl,Wankhede Stadium,1
3591,England,Sri Lanka,197,bowl,SCG,0
3592,Sri Lanka,New Zealand,170,bowl,Eden Gardens,0
3593,South Africa,Bangladesh,195,bat,Melbourne Cricket Ground,1
3594,Afghanistan,India,186,bowl,Adelaide Oval,0
3595,South Africa,Australia,162,bowl,Adelaide Oval,0
3596,Pakistan,West Indies,115,bat,Old Trafford,0
3597,West Indies,India,158,bat,Gaddafi Stadium,0
3598,India,South Africa,137,bat,SCG,0
3599,Afghanistan,New Zealand,128,bowl,Gaddafi Stadium,1
3600,Pakistan,England,153,bat,Lord's,0
3601,Bangladesh,West Indies,156,bat,Gaddafi Stadium,1
3602,South Africa,Australia,128,bowl,SCG,1
3603,Australia,Bangladesh,180,bowl,Wankhede Stadium,0
3604,Pakistan,Australia,178,bowl,Dubai International Stadium,0
3605,New Zealand,Pakistan,119,bowl,Pallekele International Cricket Stadium,1
3606,England,Australia,194,bowl,Pallekele International Cricket Stadium,0
3607,Sri Lanka,New Zealand,151,bat,Melbourne Cricket Ground,0
3608,Afghanistan,Pakistan,173,bowl,Lord's,0
3609,England,Bangladesh,153,bat,Wankhede Stadium,0
3610,New Zealand,England,182,bowl,Eden Gardens,0
3611,South Africa,New Zealand,109,bat,Adelaide Oval,0
3612,Sri Lanka,West Indies,161,bowl,Pallekele International Cricket Stadium,1
3613,South Africa,Afghanistan,122,bat,Lord's,0
3614,West Indies,Sri Lanka,163,bat,Lord's,1
3615,Bangladesh,Sri Lanka,151,bowl,SCG,0
3616,England,Australia,176,bat,Adelaide Oval,1
3617,India,Afghanistan,136,bowl,Eden Gardens,1
3618,Bangladesh,South Africa,130,bowl,Adelaide Oval,0
3619,England,Australia,158,bat,Old Trafford,0
3620,West Indies,Australia,166,bat,SCG,1
3621,Sri Lanka,India,187,bat,Lord's,0
3622,Afghanistan,Sri Lanka,164,bowl,Lord's,1
3623,West Indies,Sri Lanka,112,bowl,Melbourne Cricket Ground,1
3624,New Zealand,India,147,bowl,Pallekele International Cricket Stadium,0
3625,South Africa,Bangladesh,148,bowl,Melbourne Cricket Ground,1
3626,Australia,West Indies,128,bat,Wankhede Stadium,0
3627,Sri Lanka,West Indies,138,bowl,Old Trafford,1
3628,England,India,173,bat,Gaddafi Stadium,0
3629,Bangladesh,West Indies,189,bat,Old Trafford,1
3630,South Africa,West Indies,171,bowl,Eden Gardens,1
3631,Australia,India,142,bat,Old Trafford,1
3632,Sri Lanka,South Africa,147,bowl,Lord's,1
3633,Bangladesh,South Africa,141,bat,SCG,0
3634,Bangladesh,West Indies,145,bat,Lord's,0
3635,Afghanistan,New Zealand,138,bat,Gaddafi Stadium,1
3636,New Zealand,West Indies,153,bat,Adelaide Oval,0
3637,New Zealand,India,192,bowl,Wankhede Stadium,0
3638,Australia,Bangladesh,135,bowl,Pallekele International Cricket Stadium,1
3639,Bangladesh,South Africa,182,bowl,Dubai International Stadium,0
3640,Sri Lanka,Pakistan,137,bat,Gaddafi Stadium,0
3641,Australia,South Africa,145,bat,Lord's,0
3642,West Indies,England,174,bat,Wankhede Stadium,1
3643,England,West Indies,209,bowl,Lord's,0
3644,Australia,Sri Lanka,98,bat,Lord's,0
3645,Sri Lanka,Bangladesh,100,bowl,Lord's,1
3646,Afghanistan,Sri Lanka,166,bowl,SCG,0
3647,Australia,India,162,bat,Melbourne Cricket Ground,0
3648,England,West Indies,150,bowl,Dubai International Stadium,1
3649,New Zealand,England,165,bowl,Melbourne Cricket Ground,0
3650,Pakistan,Australia,177,bat,Melbourne Cricket Ground,0
3651,Bangladesh,India,174,bat,Old Trafford,1
3652,South Africa,Pakistan,202,bowl,Adelaide Oval,0
3653,Afghanistan,West Indies,162,bat,Wankhede Stadium,1
3654,Afghanistan,Sri Lanka,115,bat,Wankhede Stadium,0
3655,West Indies,New Zealand,149,bowl,Gaddafi Stadium,0
3656,New Zealand,India,160,bowl,SCG,0
3657,Afghanistan,Bangladesh,157,bowl,Adelaide Oval,1
3658,West Indies,Bangladesh,123,bat,Pallekele International Cricket Stadium,0
3659,Pakistan,England,173,bowl,Dubai International Stadium,1
3660,West Indies,Australia,149,bowl,Pallekele International Cricket Stadium,1
3661,India,Afghanistan,116,bat,Melbourne Cricket Ground,0
3662,South Africa,Sri Lanka,128,bat,Pallekele International Cricket Stadium,0
3663,South Africa,New Zealand,135,bat,Eden Gardens,0
3664,England,India,162,bat,Pallekele International Cricket Stadium,1
3665,Sri Lanka,South Africa,129,bowl,Pallekele International Cricket Stadium,1
3666,South Africa,England,165,bowl,Dubai International Stadium,1
3667,Sri Lanka,England,137,bowl,SCG,1
3668,Pakistan,Bangladesh,165,bat,Adelaide Oval,0
3669,South Africa,Bangladesh,204,bat,Old Trafford,1
3670,Bangladesh,India,144,bowl,Dubai International Stadium,1
3671,England,Sri Lanka,192,bat,Lord's,1
3672,Bangladesh,West Indies,170,bat,Old Trafford,0
3673,Afghanistan,Pakistan,188,bowl,Eden Gardens,1
3674,New Zealand,West Indies,180,bowl,Adelaide Oval,1
3675,Bangladesh,Sri Lanka,134,bat,Pallekele International Cricket Stadium,0
3676,England,South Africa,191,bat,Adelaide Oval,1
3677,Sri Lanka,India,192,bowl,Gaddafi Stadium,0
3678,Afghanistan,India,176,bat,Pallekele International Cricket Stadium,0
3679,South Africa,England,186,bat,Lord's,1
3680,Pakistan,India,187,bat,Pallekele International Cricket Stadium,1
3681,England,South Africa,183,bowl,Dubai International Stadium,0
3682,England,Pakistan,119,bowl,Gaddafi Stadium,1
3683,Bangladesh,Australia,186,bowl,Lord's,0
3684,New Zealand,Bangladesh,195,bowl,Adelaide Oval,0
3685,England,Sri Lanka,182,bowl,Old Trafford,0
3686,Sri Lanka,South Africa,158,bat,Wankhede Stadium,1
3687,South Africa,England,170,bowl,Old Trafford,0
3688,Pakistan,India,149,bowl,Gaddafi Stadium,1
3689,Pakistan,New Zealand,155,bowl,Lord's,1
3690,Sri Lanka,New Zealand,100,bat,Wankhede Stadium,0
3691,England,India,155,bowl,Dubai International Stadium,1
3692,West Indies,India,151,bat,Wankhede Stadium,0
3693,Pakistan,Australia,158,bowl,Old Trafford,1
3694,New Zealand,Pakistan,187,bat,Adelaide Oval,1
3695,Sri Lanka,England,133,bowl,Wankhede Stadium,1
3696,South Africa,West Indies,161,bowl,Dubai International Stadium,0
3697,England,Australia,147,bowl,Gaddafi Stadium,1
3698,Bangladesh,South Africa,215,bowl,Adelaide Oval,0
3699,Bangladesh,Sri Lanka,168,bat,Melbourne Cricket Ground,0
3700,New Zealand,Afghanistan,179,bat,Melbourne Cricket Ground,0
3701,Australia,New Zealand,154,bat,Dubai International Stadium,1
3702,India,South Africa,171,bat,Gaddafi Stadium,0
3703,Pakistan,Bangladesh,202,bat,Lord's,1
3704,Bangladesh,West Indies,147,bowl,Old Trafford,0
3705,West Indies,New Zealand,144,bat,Gaddafi Stadium,0
3706,South Africa,India,153,bowl,Wankhede Stadium,1
3707,West Indies,England,127,bowl,Old Trafford,1
3708,India,Bangladesh,145,bowl,Gaddafi Stadium,1
3709,England,West Indies,178,bowl,SCG,0
3710,South Africa,Afghanistan,186,bat,Gaddafi Stadium,1
3711,England,West Indies,120,bat,Dubai International Stadium,0
3712,New Zealand,Bangladesh,115,bat,Lord's,0
3713,West Indies,Australia,162,bat,Adelaide Oval,1
3714,Bangladesh,South Africa,178,bat,Wankhede Stadium,1
3715,South Africa,West Indies,132,bat,Pallekele International Cricket Stadium,0
3716,Afghanistan,New Zealand,134,bowl,Lord's,1
3717,Afghanistan,Sri Lanka,179,bat,Lord's,1
3718,Bangladesh,New Zealand,156,bat,Eden Gardens,0
3719,Australia,England,191,bat,Eden Gardens,1
3720,Afghanistan,South Africa,220,bat,Eden Gardens,1
3721,Sri Lanka,Bangladesh,159,bowl,Dubai International Stadium,0
3722,New Zealand,Bangladesh,175,bat,SCG,0
3723,England,India,211,bat,Lord's,1
3724,South Africa,New Zealand,149,bat,Gaddafi Stadium,0
3725,Pakistan,West Indies,192,bat,Pallekele International Cricket Stadium,1
3726,New Zealand,Bangladesh,167,bowl,Wankhede Stadium,1
3727,Pakistan,Bangladesh,191,bat,Gaddafi Stadium,0
3728,England,Bangladesh,127,bat,Old Trafford,0
3729,Sri Lanka,England,179,bat,Melbourne Cricket Ground,1
3730,England,Bangladesh,196,bat,Wankhede Stadium,1
3731,South Africa,West Indies,197,bowl,Pallekele International Cricket Stadium,0
3732,South Africa,England,171,bat,Dubai International Stadium,1
3733,New Zealand,South Africa,206,bowl,Eden Gardens,0
3734,England,New Zealand,153,bowl,SCG,1
3735,Pakistan,Bangladesh,158,bat,Eden Gardens,0
3736,Afghanistan,Sri Lanka,141,bat,Gaddafi Stadium,0
3737,England,New Zealand,199,bowl,Pallekele International Cricket Stadium,0
3738,Sri Lanka,West Indies,125,bat,Old Trafford,1
3739,Afghanistan,Australia,150,bat,Eden Gardens,1
3740,England,Australia,133,bowl,Pallekele International Cricket Stadium,1
3741,New Zealand,England,164,bowl,SCG,0
3742,Australia,Afghanistan,194,bowl,Eden Gardens,0
3743,England,Pakistan,152,bowl,Gaddafi Stadium,1
3744,Sri Lanka,India,175,bat,Dubai International Stadium,1
3745,Afghanistan,India,152,bat,Eden Gardens,0
3746,Australia,Bangladesh,154,bowl,Eden Gardens,1
3747,Australia,West Indies,135,bat,Melbourne Cricket Ground,0
3748,Sri Lanka,Pakistan,203,bat,Eden Gardens,1
3749,New Zealand,Bangladesh,152,bat,Pallekele International Cricket Stadium,0
3750,Australia,India,179,bat,Dubai International Stadium,1
3751,West Indies,Bangladesh,193,bowl,Eden Gardens,0
3752,Australia,West Indies,132,bowl,Wankhede Stadium,1
3753,India,Sri Lanka,192,bat,Adelaide Oval,1
3754,New Zealand,West Indies,135,bat,Pallekele International Cricket Stadium,0
3755,South Africa,Pakistan,194,bat,Lord's,1
3756,Australia,India,164,bat,Adelaide Oval,1
3757,South Africa,Afghanistan,191,bat,Old Trafford,1
3758,Australia,India,129,bat,SCG,0
3759,Australia,England,177,bat,Old Trafford,0
3760,Sri Lanka,New Zealand,163,bowl,Melbourne Cricket Ground,1
3761,Afghanistan,Sri Lanka,176,bowl,Dubai International Stadium,0
3762,South Africa,India,190,bat,Old Trafford,1
3763,Afghanistan,India,148,bat,Dubai International Stadium,0
3764,Australia,West Indies,217,bat,SCG,1
3765,Afghanistan,India,183,bat,Pallekele International Cricket Stadium,1
3766,Sri Lanka,Afghanistan,150,bowl,SCG,1
3767,South Africa,India,171,bowl,Old Trafford,0
3768,Sri Lanka,England,207,bowl,Gaddafi Stadium,0
3769,South Africa,Afghanistan,161,bat,Dubai International Stadium,0
3770,India,Afghanistan,143,bat,Gaddafi Stadium,0
3771,Afghanistan,West Indies,191,bowl,Wankhede Stadium,0
3772,South Africa,West Indies,147,bat,Wankhede Stadium,0
3773,Pakistan,Bangladesh,98,bowl,Pallekele International Cricket Stadium,1
3774,England,Bangladesh,171,bowl,Wankhede Stadium,0
3775,South Africa,West Indies,123,bowl,Eden Gardens,1
3776,Pakistan,India,154,bat,Lord's,0
3777,New Zealand,South Africa,164,bat,Pallekele International Cricket Stadium,1
